Census Block Group,Geographic Area Name,Population,Deaths,Mortality Rate (Deaths/100000)
"481130176041","Block Group 1, Census Tract 176.04, Dallas County, Texas",1637,5,305.43677458766035
"481130176063","Block Group 3, Census Tract 176.06, Dallas County, Texas",1181,5,423.37002540220152
"481130177061","Block Group 1, Census Tract 177.06, Dallas County, Texas",1434,5,348.67503486750348
"481130177062","Block Group 2, Census Tract 177.06, Dallas County, Texas",1827,5,273.67268746579089
"481130178081","Block Group 1, Census Tract 178.08, Dallas County, Texas",1382,5,361.794500723589
"481130178082","Block Group 2, Census Tract 178.08, Dallas County, Texas",1047,5,477.55491881566383
"481130178122","Block Group 2, Census Tract 178.12, Dallas County, Texas",1052,5,475.28517110266159
"481130178143","Block Group 3, Census Tract 178.14, Dallas County, Texas",1596,5,313.2832080200501
"481130178161","Block Group 1, Census Tract 178.16, Dallas County, Texas",1639,5,305.06406345332522
"481130178171","Block Group 1, Census Tract 178.17, Dallas County, Texas",1036,5,482.62548262548262
"481130178172","Block Group 2, Census Tract 178.17, Dallas County, Texas",2186,5,228.72827081427266
"481130178181","Block Group 1, Census Tract 178.18, Dallas County, Texas",1143,5,437.44531933508313
"481130178183","Block Group 3, Census Tract 178.18, Dallas County, Texas",753,5,664.01062416998673
"481130178191","Block Group 1, Census Tract 178.19, Dallas County, Texas",770,5,649.35064935064941
"481130178192","Block Group 2, Census Tract 178.19, Dallas County, Texas",1781,5,280.74115665356538
"481130178201","Block Group 1, Census Tract 178.20, Dallas County, Texas",1185,5,421.94092827004215
"481130181202","Block Group 2, Census Tract 181.20, Dallas County, Texas",1499,5,333.555703802535
"481130181292","Block Group 2, Census Tract 181.29, Dallas County, Texas",684,5,730.9941520467836
"481130181301","Block Group 1, Census Tract 181.30, Dallas County, Texas",1487,5,336.24747814391395
"481130181302","Block Group 2, Census Tract 181.30, Dallas County, Texas",2054,5,243.42745861733206
"481130181371","Block Group 1, Census Tract 181.37, Dallas County, Texas",1251,5,399.68025579536373
"481130181372","Block Group 2, Census Tract 181.37, Dallas County, Texas",588,5,850.34013605442181
"481130181382","Block Group 2, Census Tract 181.38, Dallas County, Texas",1523,5,328.29940906106373
"481130181383","Block Group 3, Census Tract 181.38, Dallas County, Texas",1150,5,434.78260869565219
"481130181403","Block Group 3, Census Tract 181.40, Dallas County, Texas",1837,5,272.18290691344583
"481130181411","Block Group 1, Census Tract 181.41, Dallas County, Texas",1389,5,359.97120230381569
"481130181413","Block Group 3, Census Tract 181.41, Dallas County, Texas",1525,5,327.86885245901641
"481130181441","Block Group 1, Census Tract 181.44, Dallas County, Texas",2033,5,245.9419576979833
"481130181472","Block Group 2, Census Tract 181.47, Dallas County, Texas",1464,5,341.53005464480873
"481130181481","Block Group 1, Census Tract 181.48, Dallas County, Texas",1063,5,470.36688617121348
"481130181512","Block Group 2, Census Tract 181.51, Dallas County, Texas",2821,5,177.2421127259837
"481130181531","Block Group 1, Census Tract 181.53, Dallas County, Texas",1663,5,300.66145520144318
"481130181552","Block Group 2, Census Tract 181.55, Dallas County, Texas",3026,5,165.23463317911435
"481130181561","Block Group 1, Census Tract 181.56, Dallas County, Texas",1442,5,346.74063800277395
"481130181572","Block Group 2, Census Tract 181.57, Dallas County, Texas",1405,5,355.87188612099641
"481130181581","Block Group 1, Census Tract 181.58, Dallas County, Texas",2223,5,224.92127755285651
"481130182033","Block Group 3, Census Tract 182.03, Dallas County, Texas",1226,5,407.83034257748773
"481130182043","Block Group 3, Census Tract 182.04, Dallas County, Texas",1433,5,348.91835310537334
"481130182051","Block Group 1, Census Tract 182.05, Dallas County, Texas",1655,5,302.11480362537765
"481130182061","Block Group 1, Census Tract 182.06, Dallas County, Texas",1709,5,292.56875365710943
"481130182062","Block Group 2, Census Tract 182.06, Dallas County, Texas",1407,5,355.36602700781805
"481130183003","Block Group 3, Census Tract 183, Dallas County, Texas",1856,5,269.39655172413796
"481130184031","Block Group 1, Census Tract 184.03, Dallas County, Texas",1047,5,477.55491881566383
"481130185012","Block Group 2, Census Tract 185.01, Dallas County, Texas",1285,5,389.10505836575874
"481130185051","Block Group 1, Census Tract 185.05, Dallas County, Texas",1036,5,482.62548262548262
"481130185052","Block Group 2, Census Tract 185.05, Dallas County, Texas",1528,5,327.22513089005236
"481130185053","Block Group 3, Census Tract 185.05, Dallas County, Texas",1312,5,381.09756097560972
"481130185061","Block Group 1, Census Tract 185.06, Dallas County, Texas",732,5,683.06010928961746
"481130185062","Block Group 2, Census Tract 185.06, Dallas County, Texas",1488,5,336.02150537634407
"481130185063","Block Group 3, Census Tract 185.06, Dallas County, Texas",551,5,907.44101633393836
"481130185071","Block Group 1, Census Tract 185.07, Dallas County, Texas",989,5,505.56117290192111
"481130185072","Block Group 2, Census Tract 185.07, Dallas County, Texas",1465,5,341.29692832764505
"481130185073","Block Group 3, Census Tract 185.07, Dallas County, Texas",1480,5,337.83783783783787
"481130185081","Block Group 1, Census Tract 185.08, Dallas County, Texas",1429,5,349.89503149055287
"481130187002","Block Group 2, Census Tract 187, Dallas County, Texas",1422,5,351.61744022503512
"481130188011","Block Group 1, Census Tract 188.01, Dallas County, Texas",1221,5,409.50040950040949
"481130189001","Block Group 1, Census Tract 189, Dallas County, Texas",1424,5,351.12359550561797
"481130189004","Block Group 4, Census Tract 189, Dallas County, Texas",1676,5,298.32935560859187
"481130190163","Block Group 3, Census Tract 190.16, Dallas County, Texas",796,5,628.140703517588
"481130190182","Block Group 2, Census Tract 190.18, Dallas County, Texas",917,5,545.25627044711018
"481130190183","Block Group 3, Census Tract 190.18, Dallas County, Texas",1462,5,341.99726402188782
"481130190184","Block Group 4, Census Tract 190.18, Dallas County, Texas",1052,5,475.28517110266159
"481130190191","Block Group 1, Census Tract 190.19, Dallas County, Texas",2740,5,182.48175182481751
"481130190193","Block Group 3, Census Tract 190.19, Dallas County, Texas",1363,5,366.83785766691119
"481130190194","Block Group 4, Census Tract 190.19, Dallas County, Texas",1756,5,284.7380410022779
"481130190233","Block Group 3, Census Tract 190.23, Dallas County, Texas",871,5,574.052812858783
"481130190251","Block Group 1, Census Tract 190.25, Dallas County, Texas",1176,5,425.1700680272109
"481130190261","Block Group 1, Census Tract 190.26, Dallas County, Texas",955,5,523.56020942408384
"481130190262","Block Group 2, Census Tract 190.26, Dallas County, Texas",1153,5,433.65134431916738
"481130190274","Block Group 4, Census Tract 190.27, Dallas County, Texas",892,5,560.5381165919282
"481130190311","Block Group 1, Census Tract 190.31, Dallas County, Texas",1236,5,404.53074433656957
"481130190341","Block Group 1, Census Tract 190.34, Dallas County, Texas",1573,5,317.86395422759063
"481130190351","Block Group 1, Census Tract 190.35, Dallas County, Texas",2609,5,191.64430816404752
"481130190352","Block Group 2, Census Tract 190.35, Dallas County, Texas",1592,5,314.070351758794
"481130190371","Block Group 1, Census Tract 190.37, Dallas County, Texas",873,5,572.737686139748
"481130190402","Block Group 2, Census Tract 190.40, Dallas County, Texas",1314,5,380.517503805175
"481130190403","Block Group 3, Census Tract 190.40, Dallas County, Texas",1295,5,386.10038610038612
"481130190404","Block Group 4, Census Tract 190.40, Dallas County, Texas",1489,5,335.795836131632
"481130190405","Block Group 5, Census Tract 190.40, Dallas County, Texas",0,5,∞
"481130190406","Block Group 6, Census Tract 190.40, Dallas County, Texas",1063,5,470.36688617121348
"481130190411","Block Group 1, Census Tract 190.41, Dallas County, Texas",933,5,535.9056806002144
"481130190421","Block Group 1, Census Tract 190.42, Dallas County, Texas",1190,5,420.16806722689074
"481130190422","Block Group 2, Census Tract 190.42, Dallas County, Texas",1419,5,352.36081747709659
"481130190423","Block Group 3, Census Tract 190.42, Dallas County, Texas",533,5,938.08630393996259
"481130190426","Block Group 6, Census Tract 190.42, Dallas County, Texas",2004,5,249.500998003992
"481130190462","Block Group 2, Census Tract 190.46, Dallas County, Texas",2129,5,234.85204321277595
"481130190471","Block Group 1, Census Tract 190.47, Dallas County, Texas",1812,5,275.93818984547465
"481130190481","Block Group 1, Census Tract 190.48, Dallas County, Texas",1418,5,352.60930888575461
"481130190502","Block Group 2, Census Tract 190.50, Dallas County, Texas",1072,5,466.41791044776113
"481130190521","Block Group 1, Census Tract 190.52, Dallas County, Texas",1102,5,453.72050816696918
"481130190531","Block Group 1, Census Tract 190.53, Dallas County, Texas",590,5,847.457627118644
"481130190532","Block Group 2, Census Tract 190.53, Dallas County, Texas",1067,5,468.60356138706652
"481130191011","Block Group 1, Census Tract 191.01, Dallas County, Texas",1438,5,347.70514603616135
"481130191021","Block Group 1, Census Tract 191.02, Dallas County, Texas",1051,5,475.73739295908655
"481130192022","Block Group 2, Census Tract 192.02, Dallas County, Texas",1857,5,269.25148088314484
"481130192031","Block Group 1, Census Tract 192.03, Dallas County, Texas",1074,5,465.54934823091253
"481130192052","Block Group 2, Census Tract 192.05, Dallas County, Texas",1157,5,432.15211754537603
"481130192082","Block Group 2, Census Tract 192.08, Dallas County, Texas",2166,5,230.84025854108958
"481130192083","Block Group 3, Census Tract 192.08, Dallas County, Texas",1063,5,470.36688617121348
"481130192084","Block Group 4, Census Tract 192.08, Dallas County, Texas",1250,5,400
"481130192111","Block Group 1, Census Tract 192.11, Dallas County, Texas",986,5,507.09939148073022
"481130192115","Block Group 5, Census Tract 192.11, Dallas County, Texas",717,5,697.350069735007
"481130192121","Block Group 1, Census Tract 192.12, Dallas County, Texas",1143,5,437.44531933508313
"481130192122","Block Group 2, Census Tract 192.12, Dallas County, Texas",1901,5,263.0194634402946
"481130192143","Block Group 3, Census Tract 192.14, Dallas County, Texas",1743,5,286.86173264486519
"481130192151","Block Group 1, Census Tract 192.15, Dallas County, Texas",1085,5,460.82949308755758
"481130192152","Block Group 2, Census Tract 192.15, Dallas County, Texas",986,5,507.09939148073022
"481130192153","Block Group 3, Census Tract 192.15, Dallas County, Texas",809,5,618.04697156983934
"481130193011","Block Group 1, Census Tract 193.01, Dallas County, Texas",1578,5,316.85678073510775
"481130193012","Block Group 2, Census Tract 193.01, Dallas County, Texas",1520,5,328.9473684210526
"481130193021","Block Group 1, Census Tract 193.02, Dallas County, Texas",3758,5,133.04949441192122
"481130194001","Block Group 1, Census Tract 194, Dallas County, Texas",2135,5,234.192037470726
"481130194002","Block Group 2, Census Tract 194, Dallas County, Texas",2155,5,232.01856148491879
"481130195011","Block Group 1, Census Tract 195.01, Dallas County, Texas",2032,5,246.06299212598424
"481130195012","Block Group 2, Census Tract 195.01, Dallas County, Texas",1140,5,438.59649122807014
"481130195013","Block Group 3, Census Tract 195.01, Dallas County, Texas",1590,5,314.46540880503147
"481130195014","Block Group 4, Census Tract 195.01, Dallas County, Texas",2334,5,214.22450728363324
"481130195021","Block Group 1, Census Tract 195.02, Dallas County, Texas",1829,5,273.37342810278841
"481130196001","Block Group 1, Census Tract 196, Dallas County, Texas",1365,5,366.30036630036631
"481130196002","Block Group 2, Census Tract 196, Dallas County, Texas",1004,5,498.00796812749
"481130198001","Block Group 1, Census Tract 198, Dallas County, Texas",1537,5,325.30904359141181
"481130200002","Block Group 2, Census Tract 200, Dallas County, Texas",1993,5,250.87807325639739
"481130201001","Block Group 1, Census Tract 201, Dallas County, Texas",1254,5,398.72408293460921
"481130201002","Block Group 2, Census Tract 201, Dallas County, Texas",1174,5,425.89437819420783
"481130204011","Block Group 1, Census Tract 204.01, Dallas County, Texas",739,5,676.58998646820032
"481130204012","Block Group 2, Census Tract 204.01, Dallas County, Texas",1486,5,336.47375504710635
"481130207001","Block Group 1, Census Tract 207, Dallas County, Texas",1081,5,462.53469010175763
"481130207003","Block Group 3, Census Tract 207, Dallas County, Texas",756,5,661.37566137566137
"481130212002","Block Group 2, Census Tract 212, Dallas County, Texas",1286,5,388.80248833592537
"481139800001","Block Group 1, Census Tract 9800, Dallas County, Texas",3,5,166666.66666666669
"481139802001","Block Group 1, Census Tract 9802, Dallas County, Texas",3858,5,129.60082944530845
"481159504012","Block Group 2, Census Tract 9504.01, Dawson County, Texas",570,5,877.19298245614027
"481159504022","Block Group 2, Census Tract 9504.02, Dawson County, Texas",543,5,920.81031307550654
"481159505004","Block Group 4, Census Tract 9505, Dawson County, Texas",747,5,669.34404283801871
"481159506001","Block Group 1, Census Tract 9506, Dawson County, Texas",717,5,697.350069735007
"481159506002","Block Group 2, Census Tract 9506, Dawson County, Texas",1005,5,497.51243781094524
"481179503001","Block Group 1, Census Tract 9503, Deaf Smith County, Texas",1473,5,339.44331296673454
"481179503003","Block Group 3, Census Tract 9503, Deaf Smith County, Texas",1031,5,484.96605237633372
"481179503004","Block Group 4, Census Tract 9503, Deaf Smith County, Texas",895,5,558.659217877095
"481179504001","Block Group 1, Census Tract 9504, Deaf Smith County, Texas",962,5,519.75051975051974
"481179504002","Block Group 2, Census Tract 9504, Deaf Smith County, Texas",728,5,686.8131868131868
"481179504004","Block Group 4, Census Tract 9504, Deaf Smith County, Texas",647,5,772.79752704791349
"481179504006","Block Group 6, Census Tract 9504, Deaf Smith County, Texas",929,5,538.2131324004306
"481179505001","Block Group 1, Census Tract 9505, Deaf Smith County, Texas",980,5,510.204081632653
"481179506001","Block Group 1, Census Tract 9506, Deaf Smith County, Texas",771,5,648.508430609598
"481179506002","Block Group 2, Census Tract 9506, Deaf Smith County, Texas",987,5,506.5856129685917
"481210201091","Block Group 1, Census Tract 201.09, Denton County, Texas",3111,5,160.72002571520412
"481210201092","Block Group 2, Census Tract 201.09, Denton County, Texas",1638,5,305.25030525030525
"481210201093","Block Group 3, Census Tract 201.09, Denton County, Texas",1264,5,395.5696202531646
